budget,id,original_language,original_title,popularity,release_date,revenue,runtime,title,avg_user_score,num_votes,director,genre,num_actors,lead_actor,num_famous_actors,has_famous_lead,production_company_main,has_multiple_production_companies,production_country_main,has_multiple_production_countries,release_year,season_releaed,decade_released,2024_adjusted_budget,2024_adjusted_revenue
30000000,13460,en,Doomsday,21.538222,2008-03-14,22211426,108.0,Doomsday,5.8,363,Neil Marshall,Action,56.0,Rhona Mitra,1,False,Rogue Pictures,True,Germany,True,2008,Spring,2000,43720089,32369517
32000000,8055,en,The Reader,33.923786,2008-12-10,113019290,124.0,The Reader,7.2,813,Stephen Daldry,Drama,26.0,Kate Winslet,2,True,Studio Babelsberg,True,Germany,True,2008,Winter,2000,46634762,164707114
35000000,50647,en,Wanderlust,20.908494,2012-02-23,24159934,98.0,Wanderlust,5.3,394,David Wain,Comedy,31.0,Paul Rudd,3,True,Relativity Media,True,United States of America,False,2012,Winter,2010,47822690,33011230
32000000,10719,en,Elf,16.901954,2003-10-09,173398518,97.0,Elf,6.4,987,Jon Favreau,Comedy,24.0,Will Ferrell,4,True,New Line Cinema,True,United States of America,True,2003,Fall,2000,54556145,295623584
32000000,9294,en,Phenomenon,15.039407,1996-07-05,152036382,123.0,Phenomenon,6.2,323,Jon Turteltaub,Drama,16.0,John Travolta,3,True,Touchstone Pictures,False,United States of America,False,1996,Summer,1990,63996158,304054510
32000000,9353,en,Nacho Libre,14.642055,2006-06-16,80197993,92.0,Nacho Libre,5.6,359,Jared Hess,Comedy,11.0,Jack Black,2,True,Paramount Pictures,True,United States of America,False,2006,Summer,2000,49803600,124817150
32500000,55721,en,Bridesmaids,17.107065,2011-04-28,288383523,125.0,Bridesmaids,6.5,1661,Paul Feig,Comedy,27.0,Kristen Wiig,3,True,Universal Pictures,True,United States of America,False,2011,Spring,2010,45327421,402205583
32000000,109414,en,This Is the End,38.21708,2013-06-12,126041322,107.0,This Is the End,6.3,2359,Seth Rogen,Action,27.0,James Franco,6,True,Columbia Pictures,True,United States of America,False,2013,Summer,2010,43091888,169729953
29000000,10307,en,Stigmata,14.993169,1999-09-10,50041732,103.0,Stigmata,6.0,242,Rupert Wainwright,Horror,15.0,Patricia Arquette,0,False,FGM Entertainment,True,United States of America,False,1999,Fall,1990,54610728,94235015
32000000,11978,en,Men of Honor,24.147269,2000-09-13,48814909,129.0,Men of Honor,7.0,544,"George Tillman, Jr.",Drama,11.0,Robert De Niro,3,True,Fox 2000 Pictures,False,United States of America,False,2000,Fall,2000,58297424,88930733
32000000,22907,en,Takers,18.47242,2010-08-26,69055695,107.0,Takers,6.0,394,John Luessenhop,Action,18.0,Chris Brown,2,False,Rainforest Films,False,United States of America,False,2010,Summer,2010,46031306,99335119
35000000,87567,en,The Big Wedding,18.84332,2013-04-25,21819348,90.0,The Big Wedding,5.7,414,Justin Zackham,Comedy,24.0,Robert De Niro,4,True,Millenium Films,True,United States of America,False,2013,Spring,2010,47131752,29382403
32000000,38322,en,"Big Mommas: Like Father, Like Son",15.901137,2011-02-16,83615414,107.0,"Big Mommas: Like Father, Like Son",5.3,313,John Whitesell,Crime,67.0,Martin Lawrence,1,False,Twentieth Century Fox Film Corporation,True,United States of America,False,2011,Winter,2010,44630076,116617572
32000000,45612,en,Source Code,59.19888,2011-03-30,147332697,93.0,Source Code,7.1,2699,Duncan Jones,Thriller,24.0,Jake Gyllenhaal,2,True,The Mark Gordon Company,True,Canada,True,2011,Spring,2010,44630076,205483422
32000000,7305,en,Alive,14.48851,1993-01-15,36733909,120.0,Alive,6.7,374,Frank Marshall,Action,40.0,Ethan Hawke,2,True,Paramount Pictures,True,United States of America,False,1993,Winter,1990,69481437,79760150
30000000,3594,en,The Number 23,23.197408,2007-02-23,77566815,101.0,The Number 23,6.3,1018,Joel Schumacher,Thriller,17.0,Jim Carrey,2,True,New Line Cinema,True,Germany,True,2007,Winter,2000,45387990,117353395
33000000,157841,en,The Young and Prodigious T.S. Spivet,10.651202,2013-10-16,9494789,105.0,The Young and Prodigious T.S. Spivet,6.7,232,Jean-Pierre Jeunet,Adventure,35.0,Kyle Catlett,1,False,Epithète Films,True,Canada,True,2013,Fall,2010,44438509,12785887
35000000,11519,en,1941,10.032626,1979-12-13,31755742,113.0,1941,5.6,143,Steven Spielberg,Action,36.0,Dan Aykroyd,2,True,Columbia Pictures,True,United States of America,False,1979,Winter,1970,151266464,137245109
32000000,59,en,A History of Violence,34.628738,2005-09-23,60740827,96.0,A History of Violence,6.9,832,David Cronenberg,Drama,15.0,Viggo Mortensen,3,True,New Line Cinema,True,United States of America,True,2005,Fall,2000,51408317,97580740
32000000,9335,en,Transporter 2,47.5612,2005-08-02,85167639,87.0,Transporter 2,6.2,1061,Louis Leterrier,Action,10.0,Jason Statham,3,True,Canal Plus,True,France,True,2005,Summer,2000,51408317,136822655
32000000,12106,en,The Quick and the Dead,16.473355,1995-02-09,18552460,107.0,The Quick and the Dead,6.3,427,Sam Raimi,Action,16.0,Sharon Stone,4,False,TriStar Pictures,False,Japan,True,1995,Winter,1990,65875516,38192277
28000000,11141,en,Laws of Attraction,6.201404,2004-04-04,30016165,90.0,Laws of Attraction,5.6,104,Peter Howitt,Action,7.0,Pierce Brosnan,3,True,New Line Cinema,True,Germany,True,2004,Spring,2000,46496304,49844312
32000000,31867,en,Repo Men,25.799697,2010-03-18,18409891,111.0,Repo Men,6.2,620,Miguel Sapochnik,Action,15.0,Jude Law,4,True,Universal Pictures,True,Canada,True,2010,Spring,2010,46031306,26482229
70000000,10253,ko,디워,4.822033,2007-02-08,53587404,90.0,Dragon Wars: D-War,4.0,104,Shim Hyung-Rae,Fantasy,22.0,Jason Behr,0,False,Younggu-Art Movies,True,South Korea,False,2007,Winter,2000,105905310,81074152
30000000,124459,en,The Incredible Burt Wonderstone,26.9385,2013-03-14,27437881,100.0,The Incredible Burt Wonderstone,5.3,724,Don Scardino,Comedy,15.0,Steve Carell,4,True,New Line Cinema,True,United States of America,False,2013,Spring,2010,40398645,36948440
32000000,24662,en,Cats Don't Dance,4.098444,1997-03-26,3566637,75.0,Cats Don't Dance,7.1,24,Mark Dindal,Animation,5.0,Scott Bakula,0,False,Warner Bros. Pictures,True,United States of America,False,1997,Spring,1990,62534376,6969919
32000000,182,en,The Good German,5.347936,2006-12-08,5914908,108.0,The Good German,5.9,86,Steven Soderbergh,War,15.0,George Clooney,2,True,Warner Bros.,True,United States of America,False,2006,Winter,2000,49803600,9205741
31500000,28,en,Apocalypse Now,49.973462,1979-08-15,89460381,153.0,Apocalypse Now,8.0,2055,Francis Ford Coppola,Drama,36.0,Martin Sheen,6,True,United Artists,True,United States of America,False,1979,Summer,1970,136139817,386638728
32000000,38073,en,Going the Distance,13.611544,2010-09-01,42045846,102.0,Going the Distance,6.0,262,Nanette Burstein,Comedy,26.0,Drew Barrymore,2,True,New Line Cinema,True,United States of America,False,2010,Fall,2010,46031306,60482037
31500000,302156,en,Criminal,27.891012,2016-04-14,14708696,113.0,Criminal,5.7,557,Ariel Vromen,Action,62.0,Kevin Costner,4,True,Lionsgate,True,United Kingdom,True,2016,Spring,2010,41171911,19224925
31000000,606,en,Out of Africa,13.864975,1985-12-20,128499205,161.0,Out of Africa,7.0,279,Sydney Pollack,Drama,17.0,Meryl Streep,1,True,Universal Pictures,True,United States of America,False,1985,Winter,1980,90377629,374627530
31000000,87502,en,Flight,42.213765,2012-11-02,161772375,138.0,Flight,6.5,2415,Robert Zemeckis,Drama,18.0,Denzel Washington,4,True,Paramount Pictures,True,United States of America,False,2012,Fall,2010,42357240,221039720
34000000,698,en,Moonraker,29.887404,1979-06-26,210308099,126.0,Moonraker,5.9,541,Lewis Gilbert,Action,19.0,Roger Moore,0,False,United Artists,True,France,True,1979,Summer,1970,146944565,908930356
30000000,120467,en,The Grand Budapest Hotel,74.417456,2014-02-26,174600318,99.0,The Grand Budapest Hotel,8.0,4519,Wes Anderson,Comedy,99.0,Ralph Fiennes,10,True,Fox Searchlight Pictures,True,United Kingdom,True,2014,Winter,2010,39756395,231382639
31000000,11313,en,Hearts in Atlantis,7.06762,2001-09-07,24185781,101.0,Hearts in Atlantis,6.4,131,Scott Hicks,Drama,14.0,Anthony Hopkins,4,True,Castle Rock Entertainment,False,Australia,True,2001,Fall,2000,54928498,42854472
31000000,6488,en,Arachnophobia,15.895661,1990-08-09,53208180,103.0,Arachnophobia,6.2,433,Frank Marshall,Comedy,32.0,Jeff Daniels,2,True,Amblin Entertainment,True,United States of America,False,1990,Summer,1990,74427957,127747617
31000000,10559,en,Frequency,19.258041,2000-04-28,68106245,118.0,Frequency,7.0,462,Gregory Hoblit,Crime,20.0,Dennis Quaid,1,True,New Line Cinema,False,United States of America,False,2000,Spring,2000,56475630,124075583
31000000,296099,en,Vacation,47.753598,2015-07-28,104384188,99.0,Vacation,6.2,1195,John Francis Daley,Comedy,45.0,Ed Helms,2,False,New Line Cinema,True,United States of America,False,2015,Summer,2010,41031903,138163932
30250000,8012,en,Get Shorty,15.585138,1995-10-20,115101622,105.0,Get Shorty,6.4,302,Barry Sonnenfeld,Comedy,16.0,John Travolta,4,True,Jersey Films,True,United States of America,False,1995,Fall,1990,62272948,236949335
45000000,1574,en,Chicago,32.217425,2002-12-26,306776732,113.0,Chicago,6.9,677,Rob Marshall,Action,20.0,Catherine Zeta-Jones,3,False,Miramax Films,True,United States of America,False,2002,Winter,2000,78482594,535036302
34200000,9032,en,Big Daddy,34.86859,1999-06-25,234801895,93.0,Big Daddy,6.1,875,Dennis Dugan,Comedy,20.0,Adam Sandler,4,True,Columbia Pictures,False,United States of America,False,1999,Summer,1990,64402997,442162155
30000000,2770,en,American Pie 2,36.432598,2001-08-10,287553595,108.0,American Pie 2,6.0,1344,J.B. Rogers,Comedy,89.0,Jason Biggs,5,False,Universal Pictures,True,United States of America,False,2001,Summer,2000,53156611,509512486
30000000,862,en,Toy Story,73.640445,1995-10-30,373554033,81.0,Toy Story,7.7,5269,John Lasseter,Animation,13.0,Tom Hanks,3,True,Pixar Animation Studios,False,United States of America,False,1995,Fall,1990,61758296,769002018
30000000,1637,en,Speed,49.526736,1994-06-09,350448145,116.0,Speed,6.8,1783,Jan de Bont,Action,58.0,Keanu Reeves,6,True,Twentieth Century Fox Film Corporation,False,United States of America,False,1994,Summer,1990,63490875,741675316
30000000,72570,en,The Vow,26.780961,2012-02-05,196114570,104.0,The Vow,7.0,1293,Michael Sucsy,Drama,14.0,Rachel McAdams,1,False,Spyglass Entertainment,True,United States of America,False,2012,Winter,2010,40990877,267963610
31000000,27569,en,Extraordinary Measures,6.487344,2010-01-21,15134293,105.0,Extraordinary Measures,6.0,89,Tom Vaughan,Drama,25.0,Harrison Ford,1,True,Double Feature Films,True,United States of America,False,2010,Winter,2010,44592827,21770352
30000000,10637,en,Remember the Titans,25.996219,2000-09-29,136706683,113.0,Remember the Titans,7.4,821,Boaz Yakin,Drama,67.0,Denzel Washington,2,True,Walt Disney Pictures,True,United States of America,False,2000,Fall,2000,54653835,249051485
30000000,1669,en,The Hunt for Red October,46.212155,1990-03-02,199200000,134.0,The Hunt for Red October,7.2,957,John McTiernan,Action,32.0,Alec Baldwin,3,True,Paramount Pictures,True,United States of America,False,1990,Spring,1990,72027055,478259647
25000000,132363,en,The Butler,32.105328,2013-08-16,115922175,132.0,The Butler,7.2,1101,Lee Daniels,Drama,28.0,Forest Whitaker,8,True,Laura Ziskin Productions,True,United States of America,False,2013,Summer,2010,33665537,156103292
20000000,9472,en,DodgeBall: A True Underdog Story,41.156217,2004-06-18,167722310,92.0,DodgeBall: A True Underdog Story,6.2,981,Rawson Marshall Thurber,Comedy,19.0,Vince Vaughn,7,True,Twentieth Century Fox Film Corporation,True,Germany,True,2004,Summer,2000,33211646,278516698
30000000,2907,en,The Addams Family,37.179547,1991-11-22,191502426,99.0,The Addams Family,6.7,848,Barry Sonnenfeld,Horror,19.0,Raúl Juliá,2,False,Paramount Pictures,True,United States of America,False,1991,Fall,1990,69113354,441179164
30000000,9273,en,Ace Ventura: When Nature Calls,34.391792,1995-11-10,212385533,90.0,Ace Ventura: When Nature Calls,6.1,1099,Steve Oedekerk,Crime,15.0,Jim Carrey,1,True,O Entertainment,True,United States of America,False,1995,Fall,1990,61758296,437218954
37000000,9880,en,The Princess Diaries,40.176265,2001-08-03,165335153,115.0,The Princess Diaries,6.5,1023,Garry Marshall,Comedy,85.0,Anne Hathaway,1,True,Walt Disney Pictures,True,United States of America,False,2001,Summer,2000,65559820,292955214
26000000,2925,en,The First Wives Club,10.704596,1996-09-20,116400000,102.0,The First Wives Club,6.5,166,Hugh Wilson,Comedy,24.0,Goldie Hawn,2,False,Scott Rudin Productions,False,United States of America,False,1996,Fall,1990,51996878,232786024
33000000,807,en,Se7en,79.579532,1995-09-22,327311859,127.0,Se7en,8.1,5765,David Fincher,Crime,49.0,Brad Pitt,6,True,New Line Cinema,True,United States of America,False,1995,Fall,1990,67934126,673807422
30000000,17654,en,District 9,63.13678,2009-08-05,210819611,112.0,District 9,7.3,3382,Neill Blomkamp,Science Fiction,43.0,Sharlto Copley,0,False,WingNut Films,True,United States of America,True,2009,Summer,2000,43860600,308222487
30000000,11836,en,The SpongeBob SquarePants Movie,27.870755,2004-11-14,140161792,87.0,The SpongeBob SquarePants Movie,6.7,574,Stephen Hillenburg,Animation,10.0,Tom Kenny,3,False,Paramount Pictures,True,United States of America,False,2004,Fall,2000,49817469,232750190
25000000,322,en,Mystic River,31.242999,2003-10-07,156822020,138.0,Mystic River,7.6,1422,Clint Eastwood,Thriller,24.0,Sean Penn,4,True,Village Roadshow Pictures,True,United States of America,False,2003,Fall,2000,42621988,267362652
30000000,70,en,Million Dollar Baby,70.456012,2004-12-15,216763646,132.0,Million Dollar Baby,7.7,2439,Clint Eastwood,Drama,49.0,Clint Eastwood,3,False,Lakeshore Entertainment,True,United States of America,False,2004,Winter,2000,49817469,359953872
80000000,9535,en,Analyze This,29.415229,1999-03-05,176885658,103.0,Analyze This,6.4,503,Harold Ramis,Comedy,21.0,Robert De Niro,2,True,Spring Creek Productions,True,Australia,True,1999,Spring,1990,150650285,333098435
29000000,11036,en,The Notebook,55.109138,2004-06-25,115603229,123.0,The Notebook,7.7,3067,Nick Cassavetes,Romance,39.0,Rachel McAdams,2,False,New Line Cinema,False,United States of America,False,2004,Summer,2000,48156886,191968675
30000000,6557,en,27 Dresses,30.695228,2008-01-10,160259319,111.0,27 Dresses,6.1,978,Anne Fletcher,Comedy,31.0,Katherine Heigl,2,False,Spyglass Entertainment,True,United States of America,False,2008,Winter,2000,43720089,233551724
35000000,18126,en,Hannah Montana: The Movie,13.788422,2009-04-10,155545279,102.0,Hannah Montana: The Movie,6.0,449,Peter Chelsom,Comedy,15.0,Miley Cyrus,0,False,Walt Disney Pictures,True,United States of America,False,2009,Spring,2000,51170700,227410308
30000000,10333,en,The Prince of Tides,3.845231,1991-12-25,74787599,132.0,The Prince of Tides,5.9,56,Barbra Streisand,Drama,9.0,Nick Nolte,1,True,Columbia Pictures,False,United States of America,False,1991,Winter,1990,69113354,172294059
30000000,4476,en,Legends of the Fall,26.952727,1994-12-16,160638883,133.0,Legends of the Fall,7.2,619,Edward Zwick,Adventure,25.0,Brad Pitt,2,True,Bedford Falls Productions,True,United States of America,False,1994,Winter,1990,63490875,339970110
25000000,22947,en,Up in the Air,33.704181,2009-09-05,163670000,109.0,Up in the Air,6.7,1205,Jason Reitman,Drama,15.0,George Clooney,3,True,Paramount Pictures,True,United States of America,False,2009,Fall,2000,36550500,239288813
30000000,2755,en,About Schmidt,19.925026,2002-12-13,105834556,125.0,About Schmidt,6.7,362,Alexander Payne,Drama,14.0,Jack Nicholson,2,False,New Line Cinema,True,United States of America,False,2002,Winter,2000,52321729,184581565
35000000,82654,en,Warm Bodies,43.742241,2013-01-31,116980662,97.0,Warm Bodies,6.4,2652,Jonathan Levine,Horror,36.0,Nicholas Hoult,1,False,Summit Entertainment,False,Canada,False,2013,Winter,2010,47131752,157528674
30000000,59967,en,Looper,46.377628,2012-09-26,47042000,118.0,Looper,6.6,4697,Rian Johnson,Action,34.0,Joseph Gordon-Levitt,2,False,Endgame Entertainment,True,China,True,2012,Fall,2010,40990877,64276429
30000000,9598,en,Babe,34.36645,1995-07-18,254134910,89.0,Babe,6.0,733,Chris Noonan,Fantasy,18.0,Christine Cavanaugh,3,False,Universal Pictures,True,Australia,True,1995,Summer,1990,61758296,523164633
30000000,82696,en,Hope Springs,12.967137,2012-08-07,114281051,100.0,Hope Springs,5.8,284,David Frankel,Drama,15.0,Meryl Streep,3,True,Columbia Pictures,True,United States of America,False,2012,Summer,2010,40990877,156149352
30000000,9870,en,Forgetting Sarah Marshall,50.670253,2008-04-17,105173115,111.0,Forgetting Sarah Marshall,6.4,1172,Nicholas Stoller,Comedy,26.0,Jason Segel,5,False,Universal Pictures,True,United States of America,False,2008,Spring,2000,43720089,153272599
45000000,8292,en,Four Brothers,24.694551,2005-08-11,92374674,109.0,Four Brothers,6.7,607,John Singleton,Action,21.0,Mark Wahlberg,2,True,Paramount Pictures,True,United States of America,False,2005,Summer,2000,72292946,148400828
30000000,8780,en,Baby Mama,11.409124,2008-04-23,63833449,99.0,Baby Mama,5.8,205,Michael McCullers,Comedy,19.0,Tina Fey,3,False,Relativity Media,True,United States of America,False,2008,Spring,2000,43720089,93026803
30000000,10521,en,Bride Wars,33.385429,2009-01-09,114663461,89.0,Bride Wars,5.9,856,Gary Winick,Comedy,28.0,Anne Hathaway,1,True,Dune Entertainment,True,United States of America,False,2009,Winter,2000,43860600,167640273
19000000,10762,en,Without a Paddle,8.584398,2004-08-20,69631118,95.0,Without a Paddle,5.3,214,Steven Brill,Action,22.0,Seth Green,1,True,Paramount Pictures,True,United States of America,False,2004,Summer,2000,31551064,115628202
37000000,10096,en,13 Going on 30,41.569541,2004-04-13,96455697,98.0,13 Going on 30,6.3,1204,Gary Winick,Comedy,50.0,Jennifer Garner,3,False,Columbia Pictures,True,United States of America,False,2004,Spring,2000,61441545,160172622
30000000,59436,en,Midnight in Paris,43.753585,2011-05-11,151119219,94.0,Midnight in Paris,7.4,1990,Woody Allen,Fantasy,43.0,Owen Wilson,3,True,Gravier Productions,True,Spain,True,2011,Spring,2010,41840697,210764446
53000000,4133,en,Blow,28.350529,2001-04-04,83282296,124.0,Blow,7.4,1317,Ted Demme,Crime,34.0,Johnny Depp,2,True,New Line Cinema,False,United States of America,False,2001,Spring,2000,93910013,147566820
80000000,10207,en,Message in a Bottle,10.81051,1999-02-22,118880016,131.0,Message in a Bottle,5.8,196,Luis Mandoki,Romance,19.0,Kevin Costner,1,True,Bel Air Entertainment,True,United States of America,False,1999,Winter,1990,150650285,223866354
30000000,172,en,Star Trek V: The Final Frontier,19.578249,1989-06-09,70200000,107.0,Star Trek V: The Final Frontier,5.6,376,William Shatner,Science Fiction,14.0,William Shatner,0,False,Paramount Pictures,False,United States of America,False,1989,Summer,1980,75930357,177677035
30000000,36593,en,The Naked Gun 33⅓: The Final Insult,28.624038,1994-03-18,51132598,83.0,The Naked Gun 33⅓: The Final Insult,6.3,521,Peter Segal,Comedy,31.0,Leslie Nielsen,0,False,Paramount Pictures,False,United States of America,False,1994,Spring,1990,63490875,108215114
